Relative Path,Original Size,Scale,Has Alpha,File Type,ICC Profile,Lossless Size,Lossless No Alpha Size,lossy_q75_m0_a100,lossy_q75_m0_a80,lossy_q75_m0_no_alpha,lossy_q75_m4_a100,lossy_q75_m4_a80,lossy_q75_m4_no_alpha,lossy_q75_m6_a100,lossy_q75_m6_a80,lossy_q75_m6_no_alpha,lossy_q50_m0_a100,lossy_q50_m0_a80,lossy_q50_m0_no_alpha,lossy_q50_m4_a100,lossy_q50_m4_a80,lossy_q50_m4_no_alpha,lossy_q50_m6_a100,lossy_q50_m6_a80,lossy_q50_m6_no_alpha,lossy_q25_m0_a100,lossy_q25_m0_a80,lossy_q25_m0_no_alpha,lossy_q25_m4_a100,lossy_q25_m4_a80,lossy_q25_m4_no_alpha,lossy_q25_m6_a100,lossy_q25_m6_a80,lossy_q25_m6_no_alpha
images/bg-disallowed.png,593,17x17,True,PNG,Unknown,740,656,788,788,682,782,782,680,738,782,680,788,788,682,782,782,680,738,782,680,788,788,682,782,782,680,738,782,680
images/news/20150524-ra-map-chooser.png,34180,600x300,False,PNG,None,23036,N/A,N/A,N/A,29064,N/A,N/A,22900,N/A,N/A,22414,N/A,N/A,23812,N/A,N/A,18570,N/A,N/A,17896,N/A,N/A,18202,N/A,N/A,13562,N/A,N/A,12868
images/about/tiberian-sun.jpg,94759,624x351,False,JPG,None,363356,N/A,N/A,N/A,60206,N/A,N/A,56566,N/A,N/A,54120,N/A,N/A,44860,N/A,N/A,41090,N/A,N/A,38384,N/A,N/A,30100,N/A,N/A,25560,N/A,N/A,23208
images/news/20130514-ra-shellmap.png,402317,620x349,False,PNG,None,354958,N/A,N/A,N/A,36002,N/A,N/A,31402,N/A,N/A,28432,N/A,N/A,23978,N/A,N/A,20548,N/A,N/A,17958,N/A,N/A,15230,N/A,N/A,11768,N/A,N/A,10710
images/about/fractured-realms.jpg,73445,624x351,False,JPG,None,287752,N/A,N/A,N/A,41996,N/A,N/A,38932,N/A,N/A,36394,N/A,N/A,29984,N/A,N/A,27428,N/A,N/A,24870,N/A,N/A,20416,N/A,N/A,16932,N/A,N/A,15470
images/news/20150424-cnc-server-browser.png,69033,600x300,False,PNG,None,42756,N/A,N/A,N/A,16274,N/A,N/A,13158,N/A,N/A,12772,N/A,N/A,13762,N/A,N/A,10710,N/A,N/A,10366,N/A,N/A,10958,N/A,N/A,7916,N/A,N/A,7618
images/news/20210321-spotlight-soon.jpg,91388,1200x674,False,JPG,Unknown,211626,N/A,N/A,N/A,24906,N/A,N/A,19476,N/A,N/A,18976,N/A,N/A,20758,N/A,N/A,15652,N/A,N/A,15214,N/A,N/A,15902,N/A,N/A,12044,N/A,N/A,11644
images/news/20150808-d2k-range-circles.png,97939,599x299,False,PNG,None,67158,N/A,N/A,N/A,52074,N/A,N/A,48126,N/A,N/A,45384,N/A,N/A,39312,N/A,N/A,35164,N/A,N/A,32346,N/A,N/A,26634,N/A,N/A,21948,N/A,N/A,19906
images/heroes/red-alert.png,51556,624x351,True,PNG,None,44876,44876,49760,49760,49760,42384,42384,42384,40662,40662,40662,39414,39414,39414,32654,32654,32654,30766,30766,30766,28728,28728,28728,21994,21994,21994,20348,20348,20348
images/about/red-alert.png,51556,624x351,True,PNG,None,44876,44876,49760,49760,49760,42384,42384,42384,40662,40662,40662,39414,39414,39414,32654,32654,32654,30766,30766,30766,28728,28728,28728,21994,21994,21994,20348,20348,20348
images/news/20241116-eva.webp,197562,951x645,False,WEBP,Unknown,194536,N/A,N/A,N/A,71128,N/A,N/A,62152,N/A,N/A,60016,N/A,N/A,60480,N/A,N/A,50160,N/A,N/A,48662,N/A,N/A,46944,N/A,N/A,35462,N/A,N/A,33750
images/news/20160403-d2k-adv-settings.png,37494,600x300,False,PNG,None,22160,N/A,N/A,N/A,25928,N/A,N/A,21156,N/A,N/A,20510,N/A,N/A,23316,N/A,N/A,17658,N/A,N/A,17066,N/A,N/A,18994,N/A,N/A,13590,N/A,N/A,12628
images/news/20151031-scrolling.png,67650,600x300,True,PNG,None,57610,57610,49702,49702,49702,47042,47042,47042,45390,45390,45390,37724,37724,37724,35426,35426,35426,32888,32888,32888,25606,25606,25606,21692,21692,21692,19342,19342,19342
images/heroes/dune-2000.png,98083,624x351,True,PNG,None,88810,88810,68202,68202,68202,64684,64684,64684,62552,62552,62552,50446,50446,50446,48050,48050,48050,44734,44734,44734,33696,33696,33696,28088,28088,28088,24946,24946,24946
images/about/command-and-conquer.png,93374,624x351,True,PNG,None,84054,84054,68434,68434,68434,65624,65624,65624,63522,63522,63522,52170,52170,52170,48854,48854,48854,45714,45714,45714,35436,35436,35436,30512,30512,30512,27036,27036,27036
images/about/dune-2000.png,98083,624x351,True,PNG,None,88810,88810,68202,68202,68202,64684,64684,64684,62552,62552,62552,50446,50446,50446,48050,48050,48050,44734,44734,44734,33696,33696,33696,28088,28088,28088,24946,24946,24946
images/heroes/command-and-conquer.png,93374,624x351,True,PNG,None,84054,84054,68434,68434,68434,65624,65624,65624,63522,63522,63522,52170,52170,52170,48854,48854,48854,45714,45714,45714,35436,35436,35436,30512,30512,30512,27036,27036,27036
images/social.png,1464333,1200x630,False,PNG,None,1262874,N/A,N/A,N/A,175314,N/A,N/A,152490,N/A,N/A,143120,N/A,N/A,128884,N/A,N/A,107686,N/A,N/A,99410,N/A,N/A,85312,N/A,N/A,64884,N/A,N/A,58932
images/social.jpg,98618,1200x630,False,JPG,None,764270,N/A,N/A,N/A,137538,N/A,N/A,118930,N/A,N/A,116708,N/A,N/A,109046,N/A,N/A,91746,N/A,N/A,88704,N/A,N/A,77390,N/A,N/A,61698,N/A,N/A,59184
images/news/20160904-cnc-contentinstall.png,11845,600x350,True,PNG,None,11020,11020,23302,23302,23302,19026,19026,19026,18630,18630,18630,20380,20380,20380,15872,15872,15872,15548,15548,15548,16456,16456,16456,12214,12214,12214,11838,11838,11838
images/news/20150118-cnc-colored-game-servers-heading.png,64952,600x300,False,PNG,None,39484,N/A,N/A,N/A,16728,N/A,N/A,13190,N/A,N/A,12948,N/A,N/A,13684,N/A,N/A,10876,N/A,N/A,10586,N/A,N/A,10842,N/A,N/A,7888,N/A,N/A,7492
images/news/20151031-d2k.png,83193,600x300,True,PNG,None,75286,75286,61958,61958,61958,58122,58122,58122,55888,55888,55888,46418,46418,46418,42588,42588,42588,39944,39944,39944,31596,31596,31596,27100,27100,27100,24232,24232,24232
images/news/20170401-chrono-speed-up.png,35160,347x221,False,PNG,None,25726,N/A,N/A,N/A,17876,N/A,N/A,15938,N/A,N/A,15144,N/A,N/A,14468,N/A,N/A,12086,N/A,N/A,10978,N/A,N/A,10360,N/A,N/A,7498,N/A,N/A,6584
images/news/20140927-aircraft.png,64686,600x300,True,PNG,None,64452,64452,53826,53826,53826,51324,51324,51324,49776,49776,49776,40504,40504,40504,38064,38064,38064,35518,35518,35518,26392,26392,26392,22434,22434,22434,19840,19840,19840
images/news/20200629-selection.png,248584,600x300,False,PNG,None,245352,N/A,N/A,N/A,39614,N/A,N/A,35454,N/A,N/A,33546,N/A,N/A,28816,N/A,N/A,25674,N/A,N/A,23914,N/A,N/A,18478,N/A,N/A,15416,N/A,N/A,14334
images/news/20160403-ra-team-colors.png,37336,600x300,False,PNG,None,28776,N/A,N/A,N/A,35086,N/A,N/A,28198,N/A,N/A,27178,N/A,N/A,28008,N/A,N/A,22020,N/A,N/A,21086,N/A,N/A,21004,N/A,N/A,15864,N/A,N/A,15012
images/news/20140608-ra.png,41309,600x300,True,PNG,None,36352,36352,31008,31008,31008,26056,26056,26056,24636,24636,24636,24028,24028,24028,19552,19552,19552,18186,18186,18186,17692,17692,17692,12890,12890,12890,11644,11644,11644
images/news/20150614-web-server-browser.png,40484,600x300,False,PNG,None,24556,N/A,N/A,N/A,22062,N/A,N/A,18896,N/A,N/A,18554,N/A,N/A,18878,N/A,N/A,15456,N/A,N/A,15178,N/A,N/A,14196,N/A,N/A,11472,N/A,N/A,11272
images/news/20150628-editor.png,37587,600x300,True,PNG,None,37692,37692,38722,38722,38722,34228,34228,34228,32124,32124,32124,29976,29976,29976,24392,24392,24392,22130,22130,22130,20104,20104,20104,14384,14384,14384,12280,12280,12280
images/news/20160403-cnc-restart-dialog.png,63097,600x301,False,PNG,None,53854,N/A,N/A,N/A,27634,N/A,N/A,24776,N/A,N/A,23042,N/A,N/A,21744,N/A,N/A,18116,N/A,N/A,17126,N/A,N/A,15640,N/A,N/A,12010,N/A,N/A,11252
images/news/20140709-techlevels.png,39869,600x300,True,PNG,None,39834,39834,17582,17582,17582,14414,14414,14414,13956,13956,13956,15526,15526,15526,11806,11806,11806,11368,11368,11368,12828,12828,12828,8858,8858,8858,8308,8308,8308
images/news/20170923-assaultmove.gif,29590,600x300,True,GIF,None,14896,14896,20442,20442,20442,16112,16112,16112,15362,15362,15362,15042,15042,15042,12004,12004,12004,11586,11586,11586,11110,11110,11110,8244,8244,8244,7820,7820,7820
images/news/20160821-sneakpeek-score-screen.png,49884,600x300,False,PNG,None,50486,N/A,N/A,N/A,18916,N/A,N/A,15562,N/A,N/A,14410,N/A,N/A,15042,N/A,N/A,11582,N/A,N/A,11100,N/A,N/A,12004,N/A,N/A,8348,N/A,N/A,7888
images/news/20151031-modders.png,12917,600x300,True,PNG,None,11844,11844,22038,22038,22038,16376,16376,16376,15712,15712,15712,15368,15368,15368,12798,12798,12798,11892,11892,11892,11022,11022,11022,8354,8354,8354,7960,7960,7960
images/news/20151114-copypaste.png,60084,600x300,False,PNG,None,41866,N/A,N/A,N/A,40870,N/A,N/A,36666,N/A,N/A,34964,N/A,N/A,31298,N/A,N/A,26574,N/A,N/A,24808,N/A,N/A,21606,N/A,N/A,16308,N/A,N/A,14036
images/news/20161001-ra-lobby-mission-briefing.png,22876,600x300,False,PNG,None,13710,N/A,N/A,N/A,24726,N/A,N/A,21286,N/A,N/A,20766,N/A,N/A,20486,N/A,N/A,17374,N/A,N/A,16790,N/A,N/A,15610,N/A,N/A,12846,N/A,N/A,12284
images/bg-texture.jpg,148940,1280x1280,False,JPG,Unknown,637174,N/A,N/A,N/A,14878,N/A,N/A,16482,N/A,N/A,14576,N/A,N/A,7980,N/A,N/A,7750,N/A,N/A,7544,N/A,N/A,5610,N/A,N/A,6078,N/A,N/A,6072
images/news/20171014-commandbar.png,207816,1200x600,False,PNG,None,151220,N/A,N/A,N/A,135108,N/A,N/A,122008,N/A,N/A,116444,N/A,N/A,102586,N/A,N/A,86836,N/A,N/A,82800,N/A,N/A,74670,N/A,N/A,56880,N/A,N/A,54698
images/news/20140608-mapdownloadspawns.png,107506,600x300,False,PNG,None,98760,N/A,N/A,N/A,20586,N/A,N/A,16354,N/A,N/A,15602,N/A,N/A,17394,N/A,N/A,12930,N/A,N/A,12158,N/A,N/A,13492,N/A,N/A,9440,N/A,N/A,8810
images/news/20150424-cnc-mission-difficulty.png,81919,600x300,False,PNG,None,77310,N/A,N/A,N/A,19766,N/A,N/A,17012,N/A,N/A,16668,N/A,N/A,17948,N/A,N/A,14390,N/A,N/A,14022,N/A,N/A,14816,N/A,N/A,11380,N/A,N/A,11028
images/news/20131223-d2k-battle.png,60416,600x300,True,PNG,None,53466,53466,46024,46024,46024,42386,42386,42386,39918,39918,39918,32578,32578,32578,29046,29046,29046,26894,26894,26894,20306,20306,20306,16184,16184,16184,13562,13562,13562
images/news/20140602-beacon-clock.png,81037,600x350,True,PNG,None,73650,73650,58940,58940,58940,56656,56656,56656,54922,54922,54922,43604,43604,43604,41316,41316,41316,38740,38740,38740,26898,26898,26898,24518,24518,24518,21560,21560,21560
images/news/20141012-missions.png,69990,660x460,True,PNG,None,68844,68844,47830,47830,47830,41440,41440,41440,39258,39258,39258,39752,39752,39752,32588,32588,32588,30648,30648,30648,30348,30348,30348,22478,22478,22478,20496,20496,20496
images/news/20170902-agenda-civ-tech.png,58419,600x400,False,PNG,None,43936,N/A,N/A,N/A,25938,N/A,N/A,19674,N/A,N/A,17626,N/A,N/A,18716,N/A,N/A,13438,N/A,N/A,11686,N/A,N/A,12182,N/A,N/A,7946,N/A,N/A,6936
images/news/20130915-lobby.png,43521,800x600,True,PNG,None,39136,39136,48798,48798,48798,39102,39102,39102,37450,37450,37450,39028,39028,39028,30780,30780,30780,29170,29170,29170,29048,29048,29048,22120,22120,22120,20352,20352,20352
images/news/20150808-ra-infiltrate-production-bonus.png,111329,600x301,False,PNG,None,83456,N/A,N/A,N/A,46352,N/A,N/A,40466,N/A,N/A,38332,N/A,N/A,34314,N/A,N/A,30220,N/A,N/A,27254,N/A,N/A,23982,N/A,N/A,18266,N/A,N/A,15984
images/news/20151031-ra.png,46557,600x300,True,PNG,None,43004,43004,46264,46264,46264,38612,38612,38612,36750,36750,36750,36380,36380,36380,29008,29008,29008,27002,27002,27002,27060,27060,27060,18622,18622,18622,16810,16810,16810
images/news/20180703-mdc2018.jpg,459617,1200x400,False,JPG,None,975852,N/A,N/A,N/A,133766,N/A,N/A,122708,N/A,N/A,117588,N/A,N/A,100570,N/A,N/A,90954,N/A,N/A,84420,N/A,N/A,70552,N/A,N/A,55860,N/A,N/A,49322
images/news/20130915-explosions.png,32162,340x225,True,PNG,None,30732,30732,26130,26130,26130,23208,23208,23208,22446,22446,22446,20222,20222,20222,17776,17776,17776,16384,16384,16384,13160,13160,13160,10992,10992,10992,9676,9676,9676
images/news/20170722-ra-commandbar.png,70047,600x300,True,PNG,None,68794,68794,70092,70092,70092,66112,66112,66112,64778,64778,64778,56890,56890,56890,52104,52104,52104,49830,49830,49830,42020,42020,42020,35902,35902,35902,32764,32764,32764
images/news/20140722-capturetech.png,98787,600x300,True,PNG,None,90824,90824,58018,58018,58018,54206,54206,54206,52646,52646,52646,44218,44218,44218,42024,42024,42024,39378,39378,39378,31784,31784,31784,27008,27008,27008,24408,24408,24408
images/news/20201213-christmas-static.png,150862,933x333,True,PNG,None,139178,139178,39612,39612,39612,31236,31236,31236,28864,28864,28864,28796,28796,28796,22622,22622,22622,20766,20766,20766,20210,20210,20210,14428,14428,14428,13296,13296,13296
images/news/20160403-web-resource-center-map-upgrade.png,36649,599x300,False,PNG,None,27146,N/A,N/A,N/A,25438,N/A,N/A,20430,N/A,N/A,18930,N/A,N/A,21186,N/A,N/A,14994,N/A,N/A,14684,N/A,N/A,15110,N/A,N/A,10710,N/A,N/A,10464
images/news/20140405-ra.png,41693,600x300,True,PNG,None,46020,46020,42928,42928,42928,42936,42936,42936,40864,40864,40864,30470,30470,30470,30396,30396,30396,27814,27814,27814,17080,17080,17080,16324,16324,16324,13788,13788,13788
images/news/20141029-missions.png,43865,600x330,True,PNG,None,41828,41828,42646,42646,42646,37760,37760,37760,36220,36220,36220,31294,31294,31294,26312,26312,26312,24172,24172,24172,19022,19022,19022,14310,14310,14310,11520,11520,11520
